contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_85	66605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_86	66525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_87	66477	0.0000	0.0000	35.7298	0.0000	0.0000	0.0000	0.2716	0.2664	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8176	0.0000	0.0000	0.0000	0.2300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2810	0.0000	0.0000	0.0000	0.0000
biochar_88	65980	0.0000	0.0000	4.6861	8.6436	0.0268	0.0000	8.0011	16.5353	0.0000	0.0000	0.0411	2.1716	0.0000	0.0000	2.3553	4.0610	0.0000	0.0000	3.6778	1.0392	0.0000	0.0000	5.4786	0.0000	0.0000	5.2437	8.4573	0.0000	0.0000	8.2320	11.2220
biochar_89	65980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_90	65943	0.0000	0.0000	2.0654	7.0894	0.0000	0.0000	0.0548	0.5251	0.0000	0.0200	0.5630	20.9702	0.0000	0.0000	1.0261	7.2261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9763	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0840	9.8402
biochar_91	65938	0.1428	0.0000	22.7185	3.9355	0.1237	0.0000	8.7826	2.8278	0.0000	0.0000	2.2506	3.0474	0.0000	0.0000	13.2387	3.1984	0.0000	0.0000	7.5635	0.8506	0.2396	0.0000	19.8663	0.0000	0.0000	3.2667	2.2277	0.0000	0.0000	10.9686	5.5485
biochar_92	65865	0.0000	0.0000	20.0687	0.4697	0.0000	0.0000	4.0495	0.0780	0.0000	0.0000	1.9370	0.2298	0.0000	0.0000	9.6675	0.1409	0.0000	0.0000	3.3596	0.0000	0.0623	0.0000	12.8236	0.0000	0.0000	7.9665	0.1753	0.0000	0.0000	14.0305	1.2078
biochar_93	65865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_94	65626	0.0000	0.0000	2.7026	6.5624	0.0000	0.0000	3.0548	17.6952	0.0000	0.0000	0.9700	12.3021	0.0000	0.0000	0.6207	1.9809	0.0000	0.3113	0.9266	1.1363	0.0000	0.0000	4.4941	0.3754	0.0000	15.3861	42.7470	0.0000	0.0000	0.7476	1.1516
biochar_95	65446	0.0000	0.0000	0.5158	0.0000	0.4411	0.0000	10.6319	0.0000	0.0000	0.0000	0.8260	0.0000	0.0189	0.0000	27.8039	0.1218	0.0000	0.0000	54.5767	1.0772	0.0633	0.0000	34.2943	0.0702	0.0000	29.8681	4.8341	0.0000	0.0000	18.3820	0.0403
biochar_96	65342	0.0000	0.0000	0.0477	8.4496	0.0000	0.0000	0.0000	1.0916	0.0000	0.0000	0.0000	5.4320	0.0000	0.0000	0.0000	0.4321	0.0000	0.0000	0.0000	4.3891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9616	0.0000	0.0000	0.0840	1.4261
biochar_97	65320	0.0000	0.0000	1.2565	2.5572	0.0000	0.0000	2.9110	11.2415	0.0000	0.0000	0.0164	0.3491	0.0000	0.0000	0.0868	0.3240	0.0000	0.0000	0.0503	0.0949	0.0000	0.0000	1.1956	0.0000	0.0000	0.2568	0.3635	0.0000	0.0000	0.6703	1.7709
biochar_98	65258	0.0000	0.0000	0.0689	0.2243	0.0000	0.0277	0.8029	4.8180	0.0000	0.0000	0.0000	0.3675	0.0000	0.0000	1.6355	1.7648	0.0636	0.0099	11.7866	9.1441	0.0000	0.0000	2.5029	0.4088	0.1114	3.5151	11.4429	0.0000	0.0000	1.5101	8.3276
biochar_99	65137	0.0000	0.0000	0.2899	0.0000	0.0000	0.0000	0.5930	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.5042	22.2600	0.0000	0.0000	9.4093	7.3986	0.0000	0.0000	0.0000	0.0000	0.2465	0.0000	0.0000	0.0000	0.0000	11.8213	0.3504
biochar_100	65073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0453	0.0000	0.0000	0.0000	0.1165	0.0000	0.0000	0.0000	0.0805	0.0000	0.0000	0.1068	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_101	65071	0.0000	0.0000	7.4663	2.1783	0.1210	0.0000	2.5916	3.1116	0.0791	0.0000	1.5010	1.8574	0.0444	0.0000	5.5411	2.2389	0.2432	0.0000	14.3228	2.5189	0.1868	0.0000	8.5728	0.5724	0.0000	6.7285	5.9494	0.0928	0.0000	5.9754	2.5871
biochar_102	64924	0.0447	0.0026	3.9157	7.6433	0.0000	0.0000	1.1914	13.0527	0.0000	0.0459	0.4683	12.2967	0.0000	0.0000	3.5517	9.4007	0.1586	0.0000	6.5597	9.4162	0.0000	0.0172	3.5744	0.0000	0.0000	1.5069	10.2981	0.0000	0.1513	3.5915	16.0375
biochar_103	64883	0.0000	0.0000	17.5750	0.3041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2183	0.1699	0.0000	0.0000	0.1201	0.5399	0.0000	0.0000	3.7893	0.1176	0.0000	0.0000	4.9745	0.0000	0.0000	0.0000	0.0199	0.1519	0.0000	14.3324	1.0625
biochar_104	64861	0.0000	0.0000	0.0000	43.5107	0.0000	0.0000	0.0000	0.1300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_105	64809	0.0000	0.0000	0.0000	0.0596	0.0000	0.0000	0.0000	0.1794	0.0000	0.0000	0.0000	0.4281	0.0000	0.0000	0.0000	8.3318	0.0000	0.0000	0.0000	0.3571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7467	0.0000	0.0000	0.0000	1.2420
biochar_106	64732	0.8336	0.0000	0.0562	5.7236	0.0000	0.0078	0.0596	8.8732	0.0000	0.0090	0.0000	13.5254	0.0000	0.1568	0.1167	12.1268	0.0000	0.0000	0.4905	4.5359	0.0000	0.0000	0.3103	0.0000	0.0000	0.0000	2.7642	0.0000	0.1296	0.6769	38.3035
biochar_107	64388	0.0000	0.0000	1.4102	6.7741	0.0000	0.0000	0.7080	6.5041	0.0431	0.0000	0.1587	4.5514	0.0308	0.0000	2.1683	7.3466	0.0000	0.0446	4.0129	8.5616	0.0000	0.0000	2.6765	0.2277	0.0097	2.4732	16.3154	0.0931	0.0000	2.9757	7.0239
biochar_108	64283	0.1321	0.0000	16.3661	36.7957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2084	1.2479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.1617	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.7835	13.2454
biochar_109	64265	0.1661	0.0000	19.5432	12.5968	0.1313	0.0000	22.3743	5.7167	0.0000	0.0000	2.9456	12.1263	0.0000	0.0000	11.2088	4.5279	0.1995	0.0000	22.9244	3.3637	0.5278	0.0000	31.4696	0.0000	0.0000	12.3715	7.2480	0.0285	0.0000	29.6753	9.3430
biochar_110	64232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_111	64083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_112	63813	0.0092	0.0000	7.7891	35.4261	0.0000	0.0000	2.3224	14.5677	0.0000	0.0893	1.0846	57.3042	0.0000	0.0566	6.1605	36.8018	0.0000	0.0589	18.7231	61.7050	0.2196	0.2479	12.4291	0.0000	0.2440	5.7781	49.6665	0.0000	0.1385	10.7923	44.4314
biochar_113	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0909
biochar_114	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_115	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_116	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_117	63699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_118	63029	0.0000	0.0000	3.8498	2.6052	0.0413	0.0000	8.2402	1.6658	0.0368	0.0000	3.3649	22.0534	0.0000	0.0000	6.8796	9.4003	0.0000	0.0000	4.0799	1.0227	0.0000	0.0000	7.8747	0.0000	0.0000	5.6209	3.4995	0.0000	0.0000	4.8228	13.3662
biochar_119	62988	0.0000	0.0000	4.0315	5.0414	0.0000	0.0000	2.2834	10.6959	0.0000	0.0000	0.7636	11.1914	0.0000	0.0000	5.7791	11.8655	0.0000	0.0000	9.3973	18.7475	0.0000	0.0000	5.6131	0.0000	0.0000	4.6240	22.0154	0.0000	0.0000	7.4482	15.1997
biochar_120	62988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_121	62957	0.0000	0.0000	0.0000	0.0544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_122	62952	0.0000	0.0000	16.2341	2.5304	0.0000	0.0000	24.1019	18.4101	0.0000	0.0000	0.5040	7.8451	0.0000	0.0000	23.5056	43.8038	0.0000	0.4133	9.0886	21.9306	0.0000	0.0000	14.6947	0.0000	0.0000	3.3548	22.8177	0.0000	0.0000	9.8634	12.8271
biochar_123	62952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_124	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_125	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_126	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_127	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_128	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_129	62634	0.0000	0.0000	0.0155	1.5407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2278	13.4430	0.0000	0.0000	0.1064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2684
biochar_130	62492	0.0000	0.0000	5.8959	15.1744	0.0000	0.0000	3.3967	34.6301	0.0000	0.0000	0.5800	6.8561	0.0000	0.0000	7.1560	12.9162	0.0192	0.0000	10.3924	12.5280	0.0752	0.0000	4.8755	0.0000	0.0000	3.8829	7.6862	0.0000	0.0000	4.1145	5.9181
biochar_131	62245	0.0000	0.0000	75.4520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_132	62183	0.0000	0.0000	11.0967	0.8982	0.0206	0.0000	14.7124	0.7865	0.0000	0.0000	1.7967	0.9279	0.0000	0.0000	10.7739	1.6664	0.5141	0.0000	14.3786	6.1215	0.1358	0.0000	18.4743	0.0055	0.0000	4.9148	2.4220	0.0000	0.0000	6.5198	8.0473
biochar_133	62183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_134	62183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_135	62110	0.0000	0.0000	0.7377	2.7075	0.0000	0.0000	0.5882	8.6852	0.0000	0.0000	0.0000	3.5146	0.0000	0.0000	0.3279	4.9149	0.0000	0.0000	1.0235	10.4422	0.0000	0.0000	0.2359	0.0000	0.0000	1.2638	3.3273	0.0000	0.0000	0.2393	2.0470
biochar_136	62082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_137	62076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_138	61803	0.0000	0.0000	55.7590	4.2486	0.0000	0.0000	1.1063	2.1774	0.0000	0.0010	8.1549	9.1054	0.0166	0.0000	5.6594	4.0564	0.0000	0.0000	28.5451	4.8343	0.1044	0.8219	6.5309	0.0236	0.1949	3.0892	3.2277	0.0000	0.3321	9.1343	9.2977
biochar_139	61774	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2504	0.0000	276.6531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_140	61425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7031	3.6007	0.0000	0.0000	0.0000	0.0000	0.0000	9.1647	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_142	61264	0.0000	0.0000	3.0388	3.4388	0.0000	0.0000	3.1870	3.8939	0.0000	0.0000	0.1822	4.3143	0.4372	0.0000	7.0089	9.2976	0.0047	0.2021	15.1487	26.3443	0.0343	0.0000	6.5982	0.0000	0.3611	4.0292	17.7527	0.0000	0.0000	4.3318	9.2055
biochar_143	61140	0.0000	0.0165	0.0480	6.3245	0.0000	0.0000	0.1396	20.7379	0.0000	0.0000	0.0000	7.5709	0.0000	0.0000	0.0571	9.9694	0.2277	0.0000	0.5588	7.7274	0.0000	0.0000	0.1744	0.0000	0.0000	0.0147	23.9555	0.0000	0.2041	0.1294	11.3616
biochar_144	61085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_145	61021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_146	60994	0.0000	0.0000	0.4736	0.2352	0.0000	0.0000	0.0454	1.1069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1237	0.1751	0.0000	0.0000	0.3840	2.3820	0.0000	0.0000	0.0000	0.0000	0.0000	0.0631	11.7960	0.0000	0.0000	3.0668	5.8764
biochar_147	60915	0.0000	0.0000	0.0945	0.7168	0.2012	0.0000	3.3475	25.2698	0.0000	0.0000	1.6761	0.9402	0.0000	0.0000	1.6356	15.1066	1.5911	0.0000	12.9589	9.3302	0.0000	0.2913	0.6537	0.0000	0.0000	0.2045	5.9100	0.0000	0.0000	0.1171	2.5946
biochar_148	60564	0.3126	0.0260	52.7216	38.5357	0.1487	0.0038	26.6947	11.0352	0.1650	0.1106	9.0134	49.5071	0.0882	0.1401	39.2592	35.7065	0.0000	0.0000	0.9159	0.3768	0.1429	0.0000	29.6602	0.0000	0.0000	0.8309	0.0902	0.0000	0.0000	16.7134	8.8729
biochar_149	60564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_150	60564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_151	60564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_152	60564	0.0000	0.0000	0.0779	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0447	0.0000	0.0000	0.1605	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_153	60214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.2248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1348	0.0000	0.0000	0.0000	0.3215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8597	7.4980
biochar_154	60148	0.0000	0.0000	11.1040	4.8387	0.0357	0.1070	2.8225	4.3085	0.6328	0.0000	3.3246	4.8139	0.2020	0.0000	9.3538	3.4828	0.2336	0.0466	20.0191	3.9753	0.3344	0.0000	14.9644	1.1511	0.0000	8.0771	5.7563	0.1631	0.0675	15.1690	6.0555
biochar_155	60128	0.0000	0.0000	3.6573	0.3651	0.0000	0.1420	3.4186	18.2755	0.0000	0.0000	0.5650	34.3987	0.0000	0.1194	36.9271	28.8230	0.0000	0.0000	16.2280	29.4111	0.0000	0.0000	0.9518	0.0000	0.0000	0.6629	22.1226	0.0000	0.0000	0.3434	0.0000
biochar_156	60029	0.0000	0.0354	1.9007	14.2403	0.0000	0.0000	1.1434	13.7294	0.0000	0.0000	0.1349	1.3361	0.0000	0.0000	2.1161	16.3386	0.0000	0.3453	0.1329	1.9647	0.0000	0.0000	0.0000	0.0000	0.0000	0.2887	1.7824	0.0000	0.0000	0.1318	7.4830
biochar_158	59857	0.0000	0.0000	10.2155	2.5508	0.1178	0.0000	17.9193	1.8449	0.0000	0.0000	2.0284	0.4557	0.0000	0.0000	4.9891	0.6553	0.0000	0.0000	5.4848	1.0226	0.0355	0.0000	21.7627	0.0000	0.0000	30.3214	6.5177	0.0000	0.0000	8.8002	1.9478
biochar_159	59832	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_160	59830	0.0000	0.0000	0.0000	1.1767	0.0000	0.2041	0.0000	0.6657	0.0000	0.0000	0.2884	13.0544	0.0000	0.0000	0.1915	2.7759	0.0000	0.0000	0.5521	2.5380	0.0000	0.0000	2.4075	0.0000	0.0000	0.0855	0.3187	0.0000	0.0000	1.2903	5.2209
biochar_161	59718	0.0000	0.0000	1.8162	0.4949	0.0000	0.0000	0.6729	0.0686	0.1547	0.0000	1.8565	3.7527	0.0000	0.0000	5.7864	1.0352	0.0000	0.0000	0.2999	0.0000	0.0000	0.0000	9.4364	0.0000	0.0000	0.0476	0.0000	0.0000	0.0000	9.0786	0.7122
biochar_162	59665	0.0000	0.0000	0.0000	0.4180	0.0000	0.0000	0.0000	9.7396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6474	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_163	59309	0.0000	0.0000	0.0764	0.0000	0.0000	0.0000	1.0820	0.0233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4517	0.1448	0.0000	0.0000	8.5064	0.6549	0.0000	0.0000	0.2068	0.0000	0.0000	2.1864	0.0000	0.0000	0.0000	0.3751	0.1496
biochar_164	59258	0.0215	0.0352	5.8090	10.4279	0.0000	0.0818	1.5030	30.3935	0.0507	0.1339	1.7550	23.4239	0.0000	0.0444	4.4417	27.1209	0.0412	0.0524	8.6971	25.2573	0.0692	0.2209	6.8510	0.0040	0.0990	4.0980	7.3519	0.1148	0.5098	10.2040	20.5546
biochar_165	59219	0.0000	0.0000	2.9761	24.3608	0.0000	0.0346	1.6512	23.9594	0.0000	0.0126	0.2304	17.1068	0.0000	0.0000	0.6322	8.2713	0.0000	0.0000	0.9017	7.3867	0.0000	0.1148	3.3326	0.0000	0.0000	1.3777	14.0314	0.0000	0.2203	5.2962	37.5429
